Feedback_ID,Feedback_Text
Z07488,I am tired of facing fund withdrawal processing time. This is frustrating for a frequent trader.
Z05158,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding customer support delays remains unsolved.
Z07302,Getting a response from customer support takes forever. My issue regarding the app logging me out automatically remains unsolved.
Z01482,Love the clean UI of Kite!
Z02935,The minimalist and clean design of Kite is perfect for focused trading. Highly recommended!
Z05435,Why does Kite always have customer support delays during market open? This is unacceptable.
Z09051,The phone support line is always busy. My issue regarding fund withdrawal processing time remains unsolved.
Z09310,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding login issues during peak hours remains unsolved.
Z01446,Zerodha's the console dashboard is reliable. is a key reason I use Zerodha.
Z00463,Love the clean UI of Kite!
Z04282,Zerodha's the tradingview charts is user-friendly. is a key reason I use Zerodha.
Z05097,The phone support line is always busy. My issue regarding customer support delays remains unsolved.
Z09302,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of delayed market data.
Z01991,"I'm really impressed with the the console dashboard. Keep up the great work, Zerodha team!"
Z09993,"The UI is clean, but the app is useless if I can't log in."
Z05193,"The recent update seems to have caused more problems, especially problems with Console reports."
Z07757,"The recent update seems to have caused more problems, especially customer support delays."
Z07979,Kite has serious fund withdrawal processing time.
Z06010,Very unhappy with the platform today. This is frustrating for a frequent trader. because of delayed market data.
Z03098,The minimalist design is fantastic.
Z08518,Kite has serious the lack of a specific indicator.
Z02650,"Best trading platform in India, hands down."
Z03604,"Best trading platform in India, hands down."
Z01001,Love the user-friendly UI of Kite!
Z01277,Love the blazing fast UI of Kite!
Z05679,"The UI is clean, but the app is useless if I can't log in."
Z03433,Zerodha's the kite connect api is minimalist. is a key reason I use Zerodha.
Z01845,Zerodha's the gtt order feature is clean. works perfectly every time.
Z01339,Love the minimalist UI of Kite!
Z03619,"I'm really impressed with the the minimalist design. Keep up the great work, Zerodha team!"
Z00983,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z06434,"The UI is clean, but the app is useless if I can't log in."
Z05231,Kite has serious delayed market data.
Z03168,Kite is so clean. The the minimalist design has significantly improved my trading discipline.
Z01077,Kite is so excellent. The the kite connect api is a key reason I use Zerodha.
Z05853,Kite has serious the app logging me out automatically.
Z09109,Please fix the the app logging me out automatically!
Z09474,Please fix the problems with Console reports!
Z04309,Zerodha's the tradingview charts is blazing fast. has significantly improved my trading discipline.
Z07421,"The UI is clean, but the app is useless if I can't log in."
Z08433,Please fix the login issues during peak hours!
Z00211,Zerodha's the overall stability is top-notch. is the best in the market.
Z00853,Love the top-notch UI of Kite!
Z09941,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z06771,Please fix the fund withdrawal processing time!
Z09074,My ticket has been open for over a week with no resolution. My issue regarding the app logging me out automatically remains unsolved.
Z00012,"Best trading platform in India, hands down."
Z01387,The overall stability is fantastic.
Z02629,Love the blazing fast UI of Kite!
Z07436,The phone support line is always busy. My issue regarding the lack of a specific indicator remains unsolved.
Z08404,Getting a response from customer support takes forever. My issue regarding problems with Console reports remains unsolved.
Z05154,"The UI is clean, but the app is useless if I can't log in."
Z06563,The phone support line is always busy. My issue regarding customer support delays remains unsolved.
Z02797,Kite is so top-notch. The the console dashboard is the best in the market.
Z04876,Kite is so clean. The the minimalist design has significantly improved my trading discipline.
Z04995,Kite is so minimalist. The the console dashboard is a key reason I use Zerodha.
Z04953,The overall stability is fantastic.
Z07986,"The UI is clean, but the app is useless if I can't log in."
Z08623,Kite has serious fund withdrawal processing time.
Z08765,Please fix the the lack of a specific indicator!
Z01014,Kite is so efficient. The the minimalist design is the best in the market.
Z07137,"The UI is clean, but the app is useless if I can't log in."
Z03771,Kite's user interface is fantastic.
Z09547,I am tired of facing the lack of a specific indicator. This is frustrating for a frequent trader.
Z01721,The TradingView charts is fantastic.
Z06946,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z00754,Kite is so efficient. The the console dashboard is the best in the market.
Z09434,Why does Kite always have the lack of a specific indicator during market open? This is unacceptable.
Z06096,Kite has serious login issues during peak hours.
Z01244,Order execution speed is fantastic.
Z00995,Kite is so incredibly smooth. The the gtt order feature is a key reason I use Zerodha.
Z03161,Zerodha's the overall stability is user-friendly. is a key reason I use Zerodha.
Z04542,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z04946,Love the excellent UI of Kite!
Z01844,Zerodha's the console dashboard is incredibly smooth. is a key reason I use Zerodha.
Z06925,Very unhappy with the platform today. I missed out on a key trade. because of the app logging me out automatically.
Z02538,The GTT order feature is fantastic.
Z06707,Please fix the customer support delays!
Z04756,Kite is so minimalist. The the search function is the best in the market.
Z04830,The Kite Connect API is fantastic.
Z05190,Very unhappy with the platform today. I missed out on a key trade. because of login issues during peak hours.
Z02656,The minimalist and incredibly smooth design of Kite is perfect for focused trading. Highly recommended!
Z04684,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z00465,Love the excellent UI of Kite!
Z05433,Kite has serious GTT order trigger failures.
