Feedback_ID,Feedback_Text
F03139,"Finally, a trading app with a clean and top-notch interface. Highly recommended!"
F07107,The app has frequent crashes.
F05202,Fix the notification bugs immediately!
F03029,"Finally, a trading app with a clean and incredibly smooth interface. Highly recommended!"
F03147,The watchlist feature is fast. is exactly what I was looking for.
F00929,"I'm really impressed with how top-notch the the app's user interface is. Keep up the great work, Angel One!"
F07241,The UI is not intuitive at all. It's hard to find basic functions and the constant high latency makes it even worse.
F06687,Very disappointed with the performance. It needs an urgent fix. because of login problems.
F05382,The support team could not resolve my issue after multiple calls. My problem with incorrect data display is still unresolved after a week.
F04386,"Using Angel One has been a great experience. Specifically, the the stock screener works flawlessly."
F05152,Very disappointed with the performance. It needs an urgent fix. because of chart glitches.
F07960,I'm constantly facing fund withdrawal issues. I'm considering switching to another broker.
F01887,"I'm really impressed with how fast the the website's layout is. Keep up the great work, Angel One!"
F09166,Fix the order execution delays immediately!
F08635,The UI is not intuitive at all. It's hard to find basic functions and the constant order execution delays makes it even worse.
F07808,I've been waiting for days to get a reply on my ticket. My problem with login problems is still unresolved after a week.
F09271,Fix the frequent crashes immediately!
F05080,I'm constantly facing notification bugs. I lost a trading opportunity.
F06412,I'm constantly facing notification bugs. I lost a trading opportunity.
F08274,I'm constantly facing incorrect data display. I lost a trading opportunity.
F03702,The IPO application process is reliable. is a game-changer for me.
F03586,"Using Angel One has been a great experience. Specifically, the order placement makes trading so much easier."
F05653,Fix the login problems immediately!
F04464,Excellent platform for trading.
F08410,The UI is not intuitive at all. It's hard to find basic functions and the constant login problems makes it even worse.
F06679,The UI is not intuitive at all. It's hard to find basic functions and the constant a confusing UI makes it even worse.
F06588,It's impossible to get a human on the line for support. My problem with notification bugs is still unresolved after a week.
F00149,Love the new update! So much better.
F00797,The charting tools is fantastic.
F03796,The portfolio tracking feature is fantastic.
F03071,"Finally, a trading app with a clean and reliable interface. Highly recommended!"
F02739,The portfolio tracking feature is fantastic.
F03043,"Finally, a trading app with a clean and incredibly smooth interface. Highly recommended!"
F01131,"I'm really impressed with how seamless the order placement is. Keep up the great work, Angel One!"
F06472,The app has login problems.
F07972,"Terrible user interface, very hard to navigate."
F06196,Very disappointed with the performance. I'm considering switching to another broker. because of notification bugs.
F04469,"Finally, a trading app with a clean and reliable interface. Highly recommended!"
F02331,Excellent platform for trading.
F08916,"Terrible user interface, very hard to navigate."
F03573,The IPO application process is top-notch. is a game-changer for me.
F09313,The app has login problems.
F06334,I'm constantly facing notification bugs. I lost a trading opportunity.
F04430,GTT orders is very responsive. makes trading so much easier.
F05877,Very disappointed with the performance. This makes trading very difficult. because of high latency.
F00012,"Finally, a trading app with a clean and intuitive interface. Highly recommended!"
F06152,"Terrible user interface, very hard to navigate."
F03624,Love the new update! So much better.
F02490,"Using Angel One has been a great experience. Specifically, the gtt orders works flawlessly."
F03128,Excellent platform for trading.
F04663,"Using Angel One has been a great experience. Specifically, the the watchlist feature is exactly what I was looking for."
F00225,"I'm really impressed with how excellent the the charting tools is. Keep up the great work, Angel One!"
F09249,The latest update is full of bugs. The chart glitches is making the app unusable.
F00998,"Finally, a trading app with a clean and top-notch interface. Highly recommended!"
F04742,Excellent platform for trading.
F08583,Customer support is unresponsive and unhelpful. My problem with frequent crashes is still unresolved after a week.
F06654,Fix the order execution delays immediately!
F05623,Fix the a confusing UI immediately!
F04929,Order placement is intuitive. has really improved my experience.
F01806,"Finally, a trading app with a clean and top-notch interface. Highly recommended!"
F09777,The latest update is full of bugs. The login problems is making the app unusable.
F05451,The support team could not resolve my issue after multiple calls. My problem with high latency is still unresolved after a week.
